essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.631579,16,0.033172,0.011338,0.07008,0.017631,0.18826,0.093211,0.033176,0.018935,0.027243,0.00827,0.078686,0.012945,0.015422,0.007653,0.02725,0.010333
0.657895,16,0.028924,0.010393,0.133443,0.01882,0.229015,0.099877,0.02893,0.016827,0.032441,0.008753,0.103934,0.012353,0.020962,0.009687,0.032452,0.011717
0.684211,16,0.046187,0.011383,0.09137,0.020109,0.262593,0.098356,0.046192,0.021515,0.036742,0.008932,0.093504,0.013605,0.018325,0.009092,0.036756,0.010555
0.710526,16,0.038486,0.011074,0.114976,0.027424,0.29269,0.099413,0.038487,0.021313,0.014667,0.008108,0.068238,0.015421,0.014579,0.005758,0.014683,0.006708
0.736842,16,0.049538,0.012307,0.101701,0.030472,0.321719,0.097068,0.049547,0.023922,0.016749,0.0091,0.079797,0.022253,0.014329,0.006838,0.01677,0.007378
0.763158,16,0.056564,0.015134,0.131625,0.035782,0.350228,0.09499,0.056567,0.026972,0.01428,0.011115,0.073658,0.019469,0.015672,0.005244,0.014306,0.008311
0.789474,16,0.079674,0.01719,0.065753,0.030496,0.372074,0.087398,0.079673,0.031362,0.009997,0.012122,0.037845,0.017954,0.013273,0.003994,0.010045,0.008222
0.815789,16,0.084532,0.019257,0.134821,0.037304,0.396809,0.08588,0.084524,0.033023,0.016413,0.012799,0.051635,0.022086,0.015341,0.005351,0.016438,0.00909
0.842105,16,0.096563,0.021138,0.142601,0.046139,0.411036,0.082495,0.096564,0.035518,0.016477,0.013368,0.091718,0.02588,0.013011,0.005158,0.016517,0.008952
0.868421,16,0.109457,0.021082,0.16411,0.043863,0.42355,0.079099,0.109457,0.036384,0.020522,0.011407,0.085772,0.026738,0.009103,0.005236,0.020546,0.007688
0.894737,16,0.118819,0.021523,0.275682,0.052751,0.441723,0.076929,0.1188,0.037598,0.019893,0.012307,0.105061,0.028031,0.013138,0.004749,0.019929,0.008032
0.921053,16,0.119289,0.02395,0.35212,0.041584,0.45227,0.076547,0.119286,0.039221,0.014598,0.013604,0.088541,0.023982,0.012697,0.003771,0.014649,0.009229
0.947368,16,0.108567,0.025522,0.406027,0.040583,0.462127,0.07914,0.108566,0.039277,0.02225,0.014654,0.044473,0.021798,0.009164,0.005436,0.022275,0.011028
0.973684,16,0.107899,0.0268,0.463709,0.036246,0.475484,0.080283,0.107895,0.039938,0.023165,0.013987,0.037737,0.02114,0.013146,0.00593,0.0232,0.010643
1,16,0.100658,0.024673,0.49598,0.035617,0.49818,0.082106,0.100655,0.037918,0.017454,0.013397,0.040894,0.018859,0.02295,0.004704,0.01748,0.009749
0.5,18,0.000635,0.005142,0.004292,0.012042,0.006272,0.025436,0.000635,0.005353,0.000833,0.005408,0.004703,0.008869,0.005417,0.012899,0.000837,0.00556
0.526316,18,0.000874,0.005875,0.011831,0.016787,0.014823,0.036441,0.000874,0.00615,0.001075,0.005606,0.012888,0.009936,0.013215,0.015241,0.001078,0.005783
0.552632,18,0.001328,0.004988,0.05792,0.024919,0.065114,0.065398,0.001329,0.005661,0.002072,0.005104,0.024593,0.012185,0.020435,0.010358,0.002074,0.005271
0.578947,18,0.001583,0.005075,0.108204,0.022233,0.117126,0.080825,0.001583,0.005762,0.002839,0.004984,0.036662,0.011434,0.022485,0.007846,0.00284,0.00529
0.605263,18,0.004514,0.006039,0.134383,0.020588,0.151465,0.088013,0.004515,0.007122,0.012077,0.005939,0.050571,0.011073,0.01909,0.006588,0.012078,0.007217
0.631579,18,0.018307,0.00804,0.120184,0.01948,0.193606,0.091668,0.018312,0.012291,0.02265,0.006942,0.089711,0.014755,0.014852,0.008309,0.022661,0.009087
0.657895,18,0.021381,0.008266,0.131981,0.019578,0.22204,0.094178,0.021379,0.01354,0.024121,0.007137,0.087429,0.012949,0.015467,0.007546,0.024124,0.008725
0.684211,18,0.030138,0.010058,0.149632,0.019129,0.254788,0.096759,0.030141,0.015507,0.036828,0.008694,0.113595,0.012093,0.017056,0.010197,0.036827,0.011194
0.710526,18,0.05386,0.011208,0.060725,0.024905,0.293284,0.09012,0.053862,0.022049,0.022876,0.008536,0.047018,0.016739,0.026359,0.005685,0.022886,0.006654
0.736842,18,0.036155,0.010996,0.14774,0.024857,0.320475,0.094785,0.036156,0.019107,0.019191,0.008828,0.096915,0.017269,0.015086,0.008247,0.019202,0.007934
0.763158,18,0.048908,0.01362,0.141507,0.026247,0.353213,0.090705,0.048911,0.022991,0.019781,0.010465,0.101166,0.016686,0.012313,0.008087,0.019799,0.008361
0.789474,18,0.045654,0.014183,0.201077,0.030351,0.36856,0.090865,0.045647,0.02308,0.010405,0.010474,0.056161,0.016589,0.013503,0.004782,0.010431,0.007798
0.815789,18,0.072017,0.015452,0.129065,0.035709,0.393315,0.081872,0.072014,0.026965,0.013065,0.010076,0.067848,0.018742,0.013332,0.004894,0.013087,0.007002
0.842105,18,0.078756,0.018447,0.189431,0.036597,0.411938,0.079946,0.078755,0.029531,0.020752,0.011814,0.066981,0.021281,0.010719,0.005981,0.020775,0.00891
0.868421,18,0.081979,0.019144,0.255739,0.036625,0.428326,0.078852,0.081981,0.030357,0.02152,0.011989,0.079097,0.018353,0.014021,0.006308,0.021545,0.008737
0.894737,18,0.087214,0.020713,0.292746,0.045031,0.440324,0.077511,0.087208,0.031863,0.022301,0.01253,0.094581,0.026207,0.012483,0.006069,0.022318,0.009174
0.921053,18,0.088984,0.021858,0.370683,0.044043,0.453254,0.077064,0.08899,0.0328,0.023582,0.012951,0.060846,0.027074,0.011055,0.006436,0.0236,0.009588
0.947368,18,0.086556,0.023854,0.406502,0.039378,0.462008,0.077461,0.086552,0.033962,0.018796,0.013782,0.041172,0.021522,0.010847,0.005419,0.018819,0.010705
0.973684,18,0.087164,0.021548,0.456812,0.029681,0.474779,0.07742,0.08717,0.032284,0.014066,0.011513,0.030519,0.016711,0.010509,0.004669,0.014094,0.008332
1,18,0.086483,0.020218,0.494016,0.034332,0.494372,0.078373,0.086484,0.031403,0.01943,0.011965,0.034708,0.015771,0.020915,0.005416,0.019449,0.008789
0.5,20,0.000831,0.0048,0.004086,0.012081,0.007637,0.025961,0.000832,0.005159,0.001053,0.005001,0.00605,0.010218,0.008548,0.014632,0.001057,0.005064
0.526316,20,0.000738,0.004928,0.020256,0.020133,0.023303,0.041322,0.000738,0.005178,0.001011,0.005369,0.019919,0.011856,0.019659,0.016408,0.001014,0.005474
0.552632,20,0.001199,0.004465,0.061586,0.020652,0.067386,0.062643,0.0012,0.004829,0.002472,0.00478,0.028549,0.012248,0.021595,0.010266,0.002477,0.005103
0.578947,20,0.000629,0.004552,0.106089,0.021378,0.108393,0.075062,0.000628,0.004736,0.000875,0.004838,0.022308,0.011224,0.021429,0.007626,0.000876,0.004941
0.605263,20,0.000819,0.005016,0.15656,0.022822,0.159192,0.086438,0.000819,0.00528,0.001076,0.00548,0.021974,0.012364,0.021581,0.006311,0.001078,0.005607
0.631579,20,0.014021,0.007528,0.129439,0.017808,0.185572,0.087535,0.01402,0.010062,0.021721,0.007123,0.089447,0.011958,0.017012,0.007958,0.021719,0.00907
0.657895,20,0.010893,0.00703,0.175868,0.018422,0.226975,0.093118,0.010895,0.009526,0.018479,0.00677,0.087002,0.011,0.018783,0.007594,0.018484,0.007995
0.684211,20,0.028775,0.009235,0.129282,0.018361,0.262727,0.090914,0.028776,0.014976,0.025557,0.007916,0.105646,0.012004,0.024609,0.008684,0.025562,0.008506
0.710526,20,0.024585,0.008941,0.150461,0.02277,0.290716,0.092711,0.024585,0.014535,0.017154,0.007509,0.096846,0.012962,0.020605,0.008145,0.017161,0.007329
0.736842,20,0.015962,0.009504,0.247796,0.020858,0.317494,0.097008,0.015961,0.013466,0.011259,0.008487,0.059957,0.01231,0.014607,0.007304,0.011263,0.008099
0.763158,20,0.039961,0.010848,0.153461,0.027412,0.345421,0.086844,0.039959,0.018784,0.013343,0.008823,0.069019,0.016084,0.015975,0.006096,0.013358,0.006654
0.789474,20,0.045793,0.011851,0.175881,0.02928,0.371878,0.084751,0.045798,0.020175,0.014715,0.00929,0.087841,0.018208,0.017557,0.006285,0.014727,0.007045
0.815789,20,0.05739,0.013628,0.166656,0.034891,0.392404,0.080904,0.057391,0.022553,0.014662,0.009117,0.089612,0.020739,0.017093,0.005866,0.014686,0.006732
0.842105,20,0.061062,0.014571,0.210321,0.032055,0.408678,0.078844,0.061066,0.023771,0.020267,0.011033,0.079879,0.018046,0.013835,0.006848,0.020286,0.008189
0.868421,20,0.065877,0.016552,0.248009,0.040957,0.424116,0.077792,0.06588,0.02535,0.022125,0.010911,0.093329,0.02411,0.015024,0.007685,0.022134,0.00831
0.894737,20,0.067399,0.014708,0.306985,0.044699,0.438754,0.07621,0.06739,0.024214,0.014543,0.00898,0.058215,0.024979,0.011444,0.005415,0.01457,0.006312
0.921053,20,0.065953,0.019304,0.388187,0.032518,0.456585,0.07718,0.065948,0.02723,0.017625,0.011561,0.048862,0.019361,0.012421,0.00664,0.017639,0.009304
0.947368,20,0.077315,0.017846,0.426008,0.035678,0.466687,0.073858,0.077315,0.027283,0.018648,0.010857,0.047288,0.019017,0.011321,0.006067,0.018673,0.008019
0.973684,20,0.060221,0.019537,0.457151,0.03013,0.477587,0.079742,0.060217,0.026761,0.019669,0.011447,0.032504,0.016758,0.012813,0.006594,0.019688,0.009456
1,20,0.056399,0.018032,0.511409,0.0282,0.504096,0.08056,0.056409,0.025441,0.013564,0.010765,0.031119,0.016032,0.016209,0.004982,0.013587,0.008509
0.5,22,0.000549,0.00463,0.003666,0.011594,0.005554,0.023612,0.000549,0.004751,0.000712,0.004994,0.005163,0.010206,0.005768,0.013856,0.000714,0.005085
0.526316,22,0.000561,0.004573,0.016022,0.018686,0.018015,0.036565,0.000561,0.004681,0.000834,0.005332,0.016611,0.012672,0.01668,0.016665,0.000836,0.005442
0.552632,22,0.000542,0.003921,0.07124,0.021093,0.073759,0.06242,0.000542,0.004075,0.00082,0.004741,0.020861,0.01191,0.020715,0.009026,0.000822,0.004836
0.578947,22,0.002369,0.004579,0.103146,0.021621,0.11776,0.07427,0.002369,0.005329,0.005199,0.005233,0.041956,0.011814,0.020162,0.007604,0.005202,0.005564
0.605263,22,0.00598,0.005495,0.126198,0.018441,0.156227,0.080713,0.005978,0.006786,0.011446,0.005868,0.065802,0.011215,0.016345,0.006556,0.011442,0.006816
0.631579,22,0.009532,0.005985,0.146234,0.017665,0.199177,0.08588,0.009532,0.008148,0.015955,0.006329,0.078821,0.011155,0.014469,0.006311,0.015955,0.007247
0.657895,22,0.00442,0.005634,0.203775,0.021449,0.230667,0.091399,0.004421,0.00686,0.008061,0.005644,0.053721,0.010547,0.01824,0.005168,0.008061,0.006073
0.684211,22,0.023677,0.007788,0.142001,0.018364,0.262438,0.088723,0.023675,0.012094,0.025769,0.007139,0.127038,0.013684,0.02028,0.009973,0.025774,0.008187
0.710526,22,0.030563,0.00822,0.116226,0.021842,0.289685,0.086437,0.030565,0.014193,0.021203,0.007662,0.102417,0.014116,0.022788,0.008423,0.02121,0.007408
0.736842,22,0.024825,0.008698,0.176733,0.028853,0.316598,0.088331,0.024826,0.01394,0.013492,0.007296,0.082791,0.016949,0.018208,0.007219,0.013505,0.006332
0.763158,22,0.035118,0.009963,0.156633,0.026329,0.344922,0.084228,0.035118,0.016426,0.015368,0.008629,0.086286,0.016458,0.017026,0.008591,0.015382,0.007182
0.789474,22,0.031722,0.009276,0.204387,0.024784,0.362445,0.086331,0.03172,0.015257,0.019464,0.007908,0.115887,0.016053,0.014371,0.010952,0.01947,0.007065
0.815789,22,0.050172,0.011262,0.170309,0.032751,0.392212,0.078073,0.050168,0.019043,0.016851,0.008164,0.103683,0.021807,0.016148,0.007859,0.016864,0.006048
0.842105,22,0.049697,0.013621,0.240914,0.038051,0.410388,0.077667,0.049696,0.020818,0.013052,0.010143,0.065019,0.019792,0.011741,0.00646,0.013063,0.007599
0.868421,22,0.057907,0.012773,0.237725,0.040211,0.421934,0.074463,0.057909,0.020809,0.01616,0.008524,0.09607,0.028877,0.01207,0.006485,0.016173,0.00613
0.894737,22,0.052001,0.012562,0.329648,0.037099,0.440672,0.075975,0.051998,0.020151,0.013234,0.008494,0.064022,0.020295,0.011958,0.005919,0.013245,0.006105
0.921053,22,0.052537,0.014626,0.388077,0.032575,0.455321,0.075856,0.052535,0.021689,0.015204,0.010157,0.054835,0.020098,0.01455,0.005956,0.015216,0.007767
0.947368,22,0.052408,0.015126,0.441444,0.02898,0.472133,0.076186,0.05241,0.021886,0.015026,0.0097,0.034995,0.017112,0.012889,0.006497,0.015038,0.007564
0.973684,22,0.052206,0.014331,0.465311,0.031093,0.481272,0.076415,0.052202,0.021297,0.013752,0.009295,0.030391,0.01828,0.013036,0.005963,0.013762,0.007153
1,22,0.051174,0.015556,0.497063,0.028447,0.499,0.077337,0.051175,0.022121,0.01539,0.009552,0.025401,0.017478,0.014867,0.006237,0.015402,0.00737
0.5,24,0.00054,0.00443,0.006045,0.01201,0.00801,0.025808,0.00054,0.004524,0.000785,0.00512,0.008391,0.010114,0.008952,0.014733,0.000787,0.005214
0.526316,24,0.00054,0.003919,0.027659,0.019754,0.029993,0.04226,0.00054,0.004038,0.000797,0.004721,0.02461,0.013127,0.023912,0.016762,0.000799,0.004811
0.552632,24,0.001678,0.00403,0.079081,0.021938,0.088822,0.064492,0.001678,0.004437,0.0039,0.004734,0.039378,0.01258,0.029008,0.009499,0.003901,0.00505
0.578947,24,0.00303,0.00459,0.104247,0.019901,0.123274,0.071625,0.003031,0.005382,0.00625,0.005752,0.049919,0.011501,0.02445,0.007809,0.006251,0.006103
0.605263,24,0.004045,0.004816,0.144587,0.019932,0.163309,0.079313,0.004045,0.005462,0.011225,0.005588,0.054045,0.012612,0.020415,0.006434,0.011222,0.006354
0.631579,24,0.012656,0.006333,0.123308,0.01608,0.196163,0.081208,0.012657,0.008761,0.015909,0.006292,0.095472,0.012757,0.023021,0.007715,0.01591,0.00709
0.657895,24,0.005895,0.005432,0.178982,0.021157,0.223455,0.086256,0.005893,0.0069,0.008833,0.00595,0.075502,0.013108,0.018374,0.006021,0.008832,0.006355
0.684211,24,0.018431,0.006968,0.155183,0.019393,0.266119,0.085582,0.018434,0.010379,0.02006,0.007162,0.108209,0.01348,0.018028,0.008415,0.020068,0.007739
0.710526,24,0.020318,0.007064,0.145575,0.023996,0.290397,0.085042,0.020316,0.011306,0.014155,0.006895,0.105836,0.017202,0.015251,0.008134,0.01416,0.006586
0.736842,24,0.020494,0.008247,0.178818,0.02117,0.313529,0.086689,0.020491,0.011769,0.018017,0.007128,0.121289,0.014702,0.018252,0.009425,0.018018,0.007398
0.763158,24,0.016958,0.007913,0.24977,0.020795,0.342435,0.088696,0.016957,0.011214,0.016513,0.007264,0.104447,0.012309,0.016378,0.010298,0.016519,0.007231
0.789474,24,0.030649,0.008908,0.203674,0.025661,0.365407,0.081921,0.030645,0.014257,0.018087,0.008046,0.111217,0.016611,0.013874,0.009916,0.01809,0.007003
0.815789,24,0.034752,0.010055,0.229533,0.031324,0.387895,0.079815,0.034759,0.015682,0.015891,0.008298,0.097681,0.02071,0.013171,0.008823,0.015907,0.00671
0.842105,24,0.028897,0.011085,0.298984,0.027875,0.404738,0.083328,0.028894,0.015608,0.016889,0.008918,0.079858,0.01702,0.013625,0.010896,0.016891,0.007674
0.868421,24,0.041706,0.011609,0.283413,0.03232,0.423675,0.076647,0.041707,0.017519,0.018571,0.008214,0.111848,0.020613,0.017187,0.009758,0.018575,0.006291
0.894737,24,0.041982,0.015031,0.37269,0.028109,0.44426,0.076207,0.041985,0.020169,0.014196,0.010009,0.044785,0.018184,0.013826,0.006977,0.014205,0.008067
0.921053,24,0.037416,0.013368,0.394276,0.029925,0.451965,0.078479,0.037419,0.018275,0.016467,0.009293,0.044357,0.01868,0.009924,0.009989,0.016479,0.007849
0.947368,24,0.044725,0.014714,0.435544,0.027881,0.471096,0.074577,0.044721,0.02007,0.012801,0.008585,0.049323,0.016674,0.014428,0.006458,0.012812,0.006441
0.973684,24,0.041483,0.013812,0.466888,0.032027,0.481853,0.076455,0.041486,0.019063,0.011587,0.009079,0.033899,0.022488,0.014686,0.006012,0.011594,0.007246
1,24,0.040058,0.014183,0.506476,0.02667,0.500313,0.076813,0.04006,0.019236,0.010634,0.008759,0.022521,0.015642,0.013139,0.005775,0.010653,0.006798
0.5,26,0.000424,0.003885,0.006774,0.013132,0.008213,0.025269,0.000424,0.003942,0.00062,0.004926,0.008719,0.010828,0.009027,0.014646,0.000621,0.004982
0.526316,26,0.000561,0.003729,0.031493,0.018772,0.034108,0.042209,0.000561,0.003845,0.000953,0.004854,0.025739,0.012704,0.025008,0.015916,0.000954,0.004924
0.552632,26,0.000411,0.003613,0.078854,0.021769,0.080243,0.060473,0.000411,0.003668,0.00064,0.004708,0.023095,0.01254,0.022926,0.009237,0.000641,0.004773
0.578947,26,0.000439,0.003764,0.12532,0.021754,0.126428,0.07092,0.000439,0.003837,0.000679,0.00496,0.027387,0.013459,0.027402,0.008458,0.00068,0.005017
0.605263,26,0.000727,0.004231,0.158926,0.020074,0.162084,0.076792,0.000728,0.004373,0.001154,0.005231,0.025599,0.012455,0.021844,0.005965,0.001157,0.005324
0.631579,26,0.000732,0.004592,0.19439,0.022195,0.196318,0.082564,0.000732,0.004768,0.001026,0.005754,0.024944,0.012691,0.023099,0.005966,0.001028,0.005795
0.657895,26,0.012274,0.005402,0.165422,0.015295,0.227119,0.081692,0.012271,0.007348,0.019367,0.005884,0.108039,0.01163,0.017405,0.008114,0.019363,0.00701
0.684211,26,0.011643,0.005837,0.172915,0.020016,0.264543,0.083534,0.011643,0.008386,0.010589,0.006078,0.093275,0.0126,0.021828,0.007359,0.010593,0.00614
0.710526,26,0.009711,0.006564,0.218292,0.022956,0.285686,0.086447,0.009711,0.008556,0.010466,0.006956,0.085023,0.015343,0.016514,0.007106,0.010468,0.007047
0.736842,26,0.011951,0.006938,0.235628,0.021244,0.316085,0.087066,0.011949,0.009193,0.013602,0.006794,0.107677,0.013593,0.017804,0.009114,0.013601,0.006883
0.763158,26,0.021353,0.007722,0.205223,0.023292,0.342351,0.082728,0.021353,0.01133,0.015975,0.00686,0.119947,0.016467,0.018638,0.009899,0.015979,0.006665
0.789474,26,0.022613,0.00822,0.244075,0.025785,0.367775,0.082742,0.022615,0.011942,0.017364,0.007545,0.1136,0.017544,0.020513,0.011134,0.017371,0.007197
0.815789,26,0.024553,0.009302,0.265572,0.027156,0.383824,0.081847,0.024549,0.012936,0.016838,0.008185,0.093206,0.019133,0.018459,0.011298,0.016839,0.007774
0.842105,26,0.016083,0.008619,0.342754,0.02113,0.401816,0.086329,0.016083,0.011332,0.014193,0.007803,0.071524,0.014489,0.015564,0.010652,0.014195,0.007473
0.868421,26,0.030513,0.011299,0.323965,0.025656,0.421814,0.077684,0.030518,0.015338,0.015577,0.007925,0.100193,0.017421,0.017547,0.009008,0.015589,0.006726
0.894737,26,0.033837,0.010232,0.347418,0.030371,0.43433,0.075876,0.033838,0.014876,0.018229,0.008103,0.055364,0.021623,0.009214,0.011099,0.018235,0.007077
0.921053,26,0.028166,0.013357,0.421474,0.02712,0.457114,0.079245,0.028171,0.016846,0.014437,0.009581,0.037487,0.019362,0.013653,0.008132,0.014446,0.008334
0.947368,26,0.02903,0.012101,0.445062,0.024059,0.470818,0.077682,0.029029,0.015955,0.011181,0.008541,0.028551,0.013505,0.012641,0.007284,0.011188,0.0071
0.973684,26,0.033564,0.01252,0.465267,0.026211,0.482293,0.07539,0.033558,0.016829,0.010448,0.009267,0.038313,0.018075,0.017415,0.005759,0.010461,0.007639
1,26,0.030659,0.010569,0.507475,0.0236,0.502038,0.076311,0.030662,0.015035,0.009737,0.007868,0.036383,0.015314,0.017344,0.00589,0.009748,0.00623
0.5,28,0.000542,0.004088,0.004851,0.011023,0.006913,0.022388,0.000541,0.00417,0.000852,0.005453,0.007795,0.010529,0.008463,0.014911,0.000853,0.005498
0.526316,28,0.00036,0.003352,0.030177,0.016593,0.031488,0.038609,0.00036,0.003393,0.000581,0.004659,0.025108,0.011295,0.025143,0.015932,0.000582,0.004708
0.552632,28,0.000824,0.00365,0.082635,0.021657,0.088808,0.061175,0.000824,0.003908,0.001183,0.00472,0.038877,0.014682,0.033592,0.01148,0.001184,0.004731
0.578947,28,0.000406,0.003544,0.126529,0.020514,0.127324,0.068191,0.000406,0.003601,0.000653,0.005039,0.031085,0.012235,0.031077,0.00827,0.000656,0.005095
0.605263,28,0.001991,0.004306,0.141853,0.018797,0.157772,0.073731,0.00199,0.004737,0.004474,0.005387,0.050107,0.012195,0.024983,0.006567,0.004474,0.005542
0.631579,28,0.000734,0.004238,0.191627,0.019771,0.193826,0.078933,0.000734,0.0044,0.001089,0.005548,0.016349,0.012581,0.016998,0.005567,0.001092,0.005592
0.657895,28,0.004881,0.005024,0.189009,0.020683,0.229666,0.081617,0.00488,0.006106,0.007372,0.00564,0.06958,0.013737,0.019942,0.006456,0.007371,0.005779
0.684211,28,0.018458,0.006026,0.114761,0.018269,0.262285,0.078274,0.018459,0.009442,0.013981,0.006246,0.106887,0.013541,0.020449,0.0082,0.013984,0.005993
0.710526,28,0.005446,0.005329,0.240198,0.02116,0.285584,0.086289,0.005445,0.006378,0.01009,0.006603,0.109273,0.013981,0.021601,0.007803,0.010091,0.006831
0.736842,28,0.018295,0.006283,0.184903,0.019151,0.323166,0.080133,0.018296,0.009418,0.015958,0.006592,0.123784,0.014337,0.01905,0.009498,0.015962,0.006611
0.763158,28,0.016994,0.006986,0.237843,0.021683,0.348053,0.08155,0.016992,0.009831,0.015783,0.006604,0.119424,0.014918,0.017521,0.009906,0.015787,0.0064
0.789474,28,0.013945,0.007522,0.284879,0.020395,0.36301,0.083872,0.013947,0.009728,0.016007,0.007126,0.100991,0.016643,0.017991,0.010522,0.016008,0.007045
0.815789,28,0.025711,0.008414,0.251553,0.026583,0.384099,0.076413,0.025711,0.012311,0.014216,0.007346,0.084353,0.018637,0.017135,0.00917,0.014217,0.006267
0.842105,28,0.015893,0.008449,0.338842,0.023303,0.401577,0.08291,0.015892,0.010824,0.014681,0.00771,0.076915,0.01989,0.015163,0.010438,0.014682,0.007469
0.868421,28,0.024064,0.008871,0.330681,0.02605,0.420003,0.077445,0.02406,0.012411,0.014044,0.007747,0.078168,0.018813,0.016451,0.010552,0.014045,0.006797
0.894737,28,0.027002,0.010183,0.367447,0.028264,0.439622,0.076754,0.027004,0.013753,0.019093,0.008066,0.075047,0.021262,0.01252,0.012027,0.019101,0.007072
0.921053,28,0.017034,0.011152,0.426146,0.022591,0.45478,0.082785,0.017034,0.013382,0.014109,0.009092,0.050441,0.019187,0.014411,0.01026,0.014116,0.008444
0.947368,28,0.025199,0.011012,0.445823,0.022456,0.470198,0.076513,0.025207,0.01428,0.012634,0.007847,0.034817,0.014271,0.016697,0.008617,0.012644,0.006655
0.973684,28,0.016936,0.011246,0.487444,0.01855,0.488838,0.08213,0.016936,0.013485,0.01153,0.008514,0.024411,0.012235,0.014779,0.009051,0.011533,0.007834
1,28,0.021886,0.010757,0.507869,0.019706,0.503119,0.078477,0.021886,0.013666,0.011785,0.008177,0.023815,0.014554,0.013691,0.008673,0.011793,0.007224
0.5,32,0.000353,0.00323,0.005939,0.011352,0.007199,0.022285,0.000353,0.003256,0.000577,0.004625,0.007069,0.01084,0.00734,0.014262,0.000578,0.004665
0.526316,32,0.000535,0.003308,0.029107,0.01729,0.032027,0.038511,0.000535,0.003392,0.000931,0.004758,0.024776,0.012866,0.024365,0.015237,0.000933,0.004798
0.552632,32,0.00042,0.003256,0.075726,0.020265,0.077485,0.053455,0.00042,0.0033,0.00071,0.004802,0.035669,0.014139,0.036082,0.014464,0.00071,0.004837
0.578947,32,0.000625,0.003264,0.124934,0.018345,0.12884,0.06429,0.000624,0.003422,0.00101,0.004744,0.03361,0.013748,0.030139,0.008111,0.001011,0.004768
0.605263,32,0.000382,0.003411,0.157026,0.02052,0.157407,0.069893,0.000381,0.003437,0.000622,0.004844,0.021698,0.013301,0.021676,0.006781,0.000622,0.004881
0.631579,32,0.001007,0.003634,0.193723,0.020069,0.200004,0.074857,0.001007,0.003887,0.001617,0.00499,0.033568,0.014381,0.02894,0.007006,0.001619,0.005008
0.657895,32,0.003868,0.004293,0.199351,0.01829,0.237031,0.077091,0.003869,0.004961,0.00799,0.005535,0.080716,0.013855,0.021709,0.005841,0.007993,0.005743
0.684211,32,0.00094,0.004326,0.258128,0.01774,0.260995,0.08056,0.000941,0.00447,0.001594,0.005679,0.020539,0.011723,0.018961,0.005038,0.001597,0.005735
0.710526,32,0.003846,0.005096,0.252752,0.018061,0.282095,0.080504,0.003847,0.005771,0.006427,0.006178,0.066305,0.012591,0.017977,0.005852,0.006428,0.006275
0.736842,32,0.010426,0.004862,0.222656,0.016832,0.315473,0.078479,0.010428,0.006645,0.013465,0.005801,0.134977,0.013133,0.026102,0.009002,0.01347,0.005975
0.763158,32,0.007465,0.005263,0.296372,0.0211,0.343412,0.081031,0.007464,0.006682,0.008247,0.006016,0.065561,0.014823,0.017544,0.007382,0.00825,0.005899
0.789474,32,0.002336,0.005491,0.361377,0.014956,0.367191,0.085627,0.002336,0.005835,0.004411,0.006712,0.019159,0.011372,0.015656,0.005543,0.004413,0.00679
0.815789,32,0.005604,0.006037,0.36725,0.018456,0.390304,0.084249,0.005605,0.006948,0.008139,0.00665,0.049472,0.012785,0.016266,0.007672,0.00814,0.006643
0.842105,32,0.012086,0.006765,0.347303,0.021296,0.405986,0.080139,0.012087,0.008417,0.014991,0.007133,0.097218,0.017131,0.018546,0.011151,0.014992,0.007153
0.868421,32,0.003715,0.007114,0.418488,0.014426,0.424244,0.086236,0.003716,0.007556,0.005521,0.007445,0.022754,0.010158,0.015176,0.005899,0.005526,0.007492
0.894737,32,0.003961,0.007614,0.437695,0.013576,0.441701,0.086341,0.00396,0.008034,0.006451,0.008359,0.029062,0.009466,0.020632,0.006514,0.006451,0.008436
0.921053,32,0.009163,0.008844,0.438376,0.016449,0.455744,0.083253,0.009164,0.009811,0.014589,0.008559,0.055997,0.012252,0.016008,0.010923,0.01459,0.008603
0.947368,32,0.009043,0.007878,0.464851,0.017212,0.471664,0.081698,0.00904,0.009149,0.008674,0.007644,0.025433,0.012456,0.018006,0.008075,0.008677,0.007378
0.973684,32,0.013783,0.008932,0.494189,0.01806,0.492802,0.079108,0.013784,0.010447,0.014053,0.007527,0.021315,0.01429,0.016253,0.010765,0.014054,0.007345
1,32,0.019107,0.008732,0.503924,0.019345,0.498987,0.073708,0.019107,0.011108,0.011775,0.006972,0.030702,0.013174,0.019026,0.008975,0.01178,0.006252
0.5,32,0.000374,0.003325,0.004764,0.009814,0.006075,0.02037,0.000374,0.003353,0.000627,0.004793,0.007238,0.010213,0.007624,0.01476,0.000628,0.004833
0.526316,32,0.000402,0.003291,0.031038,0.01902,0.032657,0.0391,0.000402,0.003328,0.000681,0.004812,0.025312,0.012898,0.025261,0.015756,0.000682,0.004855
0.552632,32,0.000491,0.00338,0.076905,0.022161,0.079619,0.056113,0.000491,0.003452,0.000833,0.004903,0.03003,0.0141,0.029018,0.010877,0.000833,0.004943
0.578947,32,0.00031,0.002964,0.135092,0.021924,0.135426,0.066981,0.00031,0.002992,0.000523,0.004462,0.028043,0.016134,0.027837,0.008424,0.000524,0.0045
