essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.973684,2,0.999139,0.0080824,0.4064084,0.1484648,0.4999128,0.011005,0.9991384,0.027411,0.0003088,0.0019192,0.1261958,0.0406642,0.0001914,0.0039472,0.0004354,0.0081946
1,2,0.9991822,0.0079156,0.506538,0.1505868,0.5000038,0.0101272,0.999183,0.0265288,0.0003016,0.0018822,0.1709352,0.033285,0.0001812,0.0039062,0.000422,0.008201
0.5,4,0.0005694,0.007141,0.0015798,0.0099764,0.00209,0.0240092,0.0005674,0.0108034,0.000306,0.0026776,0.0007696,0.0029444,0.0009054,0.0057746,0.000334,0.0042924
0.526316,4,0.0006308,0.0074684,0.0020136,0.0113594,0.0025758,0.0266288,0.000629,0.0114044,0.0003428,0.0028208,0.0010448,0.0034232,0.0011554,0.0065084,0.0003706,0.0044862
0.552632,4,0.0007226,0.0080704,0.0035298,0.0140332,0.0041868,0.0338092,0.0007214,0.0122678,0.0004022,0.0031026,0.0017888,0.0038368,0.0018642,0.0078882,0.0004306,0.0048134
0.578947,4,0.0008424,0.0088212,0.010563,0.021285,0.0113632,0.0539038,0.0008434,0.013408,0.0004598,0.0032444,0.0041682,0.0050252,0.0043184,0.0106508,0.0004868,0.0049586
0.605263,4,0.0007906,0.0084232,0.0691104,0.0271032,0.0697802,0.1292952,0.000791,0.0128872,0.000449,0.0031882,0.0054828,0.0044478,0.0058062,0.005215,0.0004782,0.0049872
0.631579,4,0.0009314,0.0092618,0.1080646,0.0257236,0.1087454,0.1571948,0.0009318,0.0140612,0.0005198,0.003434,0.0074854,0.0046558,0.0076514,0.004962,0.0005488,0.0052646
0.657895,4,0.0010208,0.0096814,0.1551888,0.0256226,0.1556516,0.182508,0.0010204,0.0147718,0.000558,0.0035766,0.0061232,0.0044952,0.0067986,0.0037394,0.0005878,0.0053904
0.684211,4,0.0011644,0.010469,0.193212,0.0231598,0.193582,0.198346,0.0011674,0.0158576,0.0006436,0.00378,0.007218,0.004076,0.0078406,0.0035996,0.0006728,0.0056752
0.710526,4,0.0015018,0.0122104,0.2314474,0.023677,0.2318264,0.2117218,0.0015008,0.0182268,0.000854,0.0046436,0.0060624,0.0047044,0.0069792,0.0031238,0.0008804,0.006592
0.736842,4,0.3008086,0.015607,0.2296172,0.0341728,0.2607104,0.1617204,0.3008032,0.0235772,0.4227934,0.005894,0.05341,0.0192098,0.0096528,0.0851152,0.4228026,0.0083152
0.763158,4,0.9952886,0.0184184,0.1405746,0.063857,0.2536094,0.0300884,0.9952906,0.031601,0.0022596,0.0058644,0.0541078,0.0147746,0.0017752,0.0071336,0.0022948,0.0086398
0.789474,4,0.9847866,0.0289206,0.1747804,0.0696984,0.26278,0.0520156,0.9847832,0.0534366,0.0098072,0.009439,0.0630528,0.017641,0.0075652,0.015502,0.0098258,0.017862
0.815789,4,0.982156,0.0276956,0.4886086,0.0678542,0.4964368,0.0285504,0.982156,0.0539512,0.01312,0.0105008,0.057207,0.013858,0.0032828,0.0121562,0.0131494,0.0224592
0.842105,4,0.99085,0.0227416,0.4933164,0.0682902,0.4988988,0.0193834,0.9908532,0.041712,0.0058514,0.008706,0.051826,0.0163248,0.0013044,0.0067858,0.0058648,0.014887
0.868421,4,0.9900816,0.0229502,0.4637392,0.0637636,0.4988176,0.0191662,0.9900872,0.0437756,0.0050374,0.007769,0.03074,0.0147834,0.0008914,0.0053548,0.0050738,0.0122118
0.894737,4,0.9947976,0.0185572,0.5041034,0.060895,0.4996512,0.0142342,0.9947996,0.032273,0.0029994,0.0062366,0.065857,0.0159346,0.0008068,0.0046928,0.0030302,0.0103336
0.921053,4,0.9940568,0.0175046,0.4979574,0.0716224,0.4997868,0.0141302,0.9940572,0.0338392,0.003034,0.0049658,0.0442898,0.0161246,0.0005758,0.0038492,0.0030724,0.0093566
0.947368,4,0.9952664,0.0168644,0.4867206,0.064981,0.4997478,0.0133526,0.9952652,0.0306186,0.0026098,0.0055048,0.0447806,0.0144738,0.0005182,0.0038764,0.0026372,0.0093222
0.973684,4,0.9950882,0.0162442,0.5164624,0.0700276,0.5000872,0.0128728,0.9950818,0.0309318,0.002508,0.004643,0.052131,0.0174112,0.0004854,0.0035842,0.0025388,0.0085802
1,4,0.9963744,0.0151578,0.476789,0.060812,0.4998866,0.0115814,0.996373,0.0271456,0.0014704,0.0042756,0.0513058,0.0151838,0.0004284,0.0032312,0.0015234,0.0065672
0.5,6,0.000557,0.0066275,0.0020905,0.0110865,0.0028465,0.024196,0.000558,0.0082495,0.000425,0.0035445,0.001532,0.004999,0.00172,0.00809,0.000443,0.00453
0.526316,6,0.000577,0.00674,0.003898,0.013483,0.0046945,0.0301615,0.000578,0.008369,0.000458,0.0036955,0.0031595,0.005304,0.0032665,0.0104655,0.0004765,0.0047275
0.552632,6,0.000632,0.0071445,0.009801,0.0196195,0.010726,0.044983,0.0006315,0.008861,0.000481,0.0037715,0.0063575,0.0067305,0.0064495,0.0134845,0.000499,0.004801
0.578947,6,0.0005815,0.006712,0.061791,0.024713,0.062557,0.101398,0.0005815,0.0083605,0.00045,0.003614,0.0143075,0.006365,0.014351,0.0106985,0.000469,0.0046585
0.605263,6,0.0006235,0.0070105,0.1078815,0.0249145,0.1084335,0.129152,0.000624,0.008754,0.0004785,0.00366,0.0099285,0.0068515,0.0102525,0.0059835,0.000497,0.0047195
0.631579,6,0.0006605,0.007266,0.14624,0.023839,0.1466425,0.146162,0.0006595,0.0090445,0.000502,0.0038055,0.008965,0.0057985,0.0094635,0.00441,0.0005185,0.0048495
0.657895,6,0.0007635,0.00795,0.1896125,0.0239885,0.189786,0.161623,0.000764,0.0098905,0.0005775,0.0041835,0.0087645,0.00643,0.0093815,0.0039425,0.000597,0.005219
0.684211,6,0.000847,0.008335,0.223129,0.021227,0.2232285,0.171005,0.000847,0.010379,0.0006645,0.004439,0.0137315,0.0059215,0.014054,0.004598,0.000683,0.00555
0.710526,6,0.10038,0.01018,0.2675125,0.0231375,0.267143,0.163677,0.100382,0.012889,0.2225465,0.0057105,0.0233895,0.00791,0.023087,0.0379515,0.2225585,0.00733
0.736842,6,0.1992275,0.0124835,0.2898885,0.0248355,0.2979585,0.151938,0.199228,0.0159885,0.4429715,0.0083715,0.0115085,0.0124765,0.0218425,0.0756885,0.442978,0.0111925
0.763158,6,0.29562,0.0156985,0.3010015,0.025881,0.317931,0.138884,0.295618,0.022137,0.488192,0.0103575,0.0197725,0.012576,0.013901,0.0839645,0.4881905,0.0165
0.789474,6,0.8858055,0.026887,0.2930075,0.0380185,0.336175,0.0378305,0.8858075,0.0383505,0.227095,0.012585,0.0426455,0.0125325,0.0042655,0.0430685,0.227102,0.017496
0.815789,6,0.979871,0.0358325,0.3131655,0.043069,0.3370845,0.0257125,0.979864,0.048631,0.0136515,0.016326,0.0292935,0.015606,0.0026405,0.007665,0.013673,0.01967
0.842105,6,0.9540165,0.0417375,0.314223,0.042159,0.343614,0.0379965,0.954007,0.0627055,0.0454145,0.0175065,0.027468,0.0127615,0.008351,0.0144525,0.0454295,0.02607
0.868421,6,0.9740345,0.038652,0.4887405,0.0437315,0.4922305,0.0329355,0.9740255,0.05199,0.0262545,0.023792,0.034514,0.013163,0.008477,0.01652,0.0262705,0.0298315
0.894737,6,0.987528,0.027312,0.485434,0.0423765,0.497521,0.0214465,0.987532,0.036822,0.0110505,0.014871,0.032607,0.013204,0.002444,0.008311,0.0110635,0.0192895
0.921053,6,0.9892755,0.023321,0.4850685,0.040854,0.498534,0.0186685,0.989267,0.0339675,0.0069855,0.0106935,0.0358405,0.0136065,0.001702,0.006065,0.0070165,0.012879
0.947368,6,0.99328,0.019355,0.495193,0.0446455,0.499458,0.0153585,0.993284,0.0268335,0.005761,0.008474,0.035003,0.0156365,0.001283,0.005335,0.0057685,0.0118735
0.973684,6,0.9940595,0.0182035,0.519499,0.045895,0.500199,0.014122,0.994058,0.025521,0.004375,0.0077765,0.028885,0.016109,0.000892,0.004488,0.004396,0.0102085
1,6,0.994159,0.017653,0.500119,0.0440835,0.4999315,0.0137755,0.9941615,0.025182,0.0040685,0.0074375,0.0379405,0.013829,0.0009345,0.0042595,0.0040855,0.0096635
0.5,8,0.0004385,0.005649,0.0024645,0.0117395,0.003195,0.0232375,0.0004375,0.006356,0.000385,0.0036725,0.002175,0.0059995,0.002325,0.0089945,0.0003965,0.004267
0.526316,8,0.0004875,0.0059035,0.0052305,0.015221,0.0060745,0.0312965,0.0004885,0.0066925,0.0004465,0.0038995,0.003407,0.0065165,0.00356,0.009862,0.000458,0.004534
0.552632,8,0.0004735,0.0056945,0.030781,0.023239,0.0316965,0.0654635,0.000472,0.0064645,0.0004325,0.003742,0.013868,0.006457,0.013902,0.0137105,0.0004405,0.0043585
0.578947,8,0.0004515,0.0056095,0.0798325,0.0258705,0.0804505,0.0996935,0.0004505,0.0063675,0.00039,0.003522,0.0127095,0.0081035,0.012902,0.007372,0.000402,0.0041465
0.605263,8,0.000495,0.0058665,0.127499,0.024357,0.1278695,0.1205805,0.000495,0.006694,0.000427,0.003687,0.012193,0.006839,0.012488,0.005495,0.000438,0.0042995
0.631579,8,0.000532,0.0061605,0.1646385,0.023141,0.1648215,0.1332495,0.0005325,0.007003,0.0004775,0.0039115,0.0090345,0.006655,0.00967,0.003966,0.000489,0.0045695
0.657895,8,0.0006125,0.0066715,0.202187,0.0225225,0.2022145,0.1437765,0.0006115,0.00758,0.000531,0.0041415,0.0091395,0.006362,0.009761,0.0037245,0.0005405,0.004784
0.684211,8,0.093993,0.0126725,0.2290095,0.023123,0.2356465,0.1393825,0.0939995,0.0148265,0.209038,0.0154615,0.017478,0.007034,0.012639,0.0286315,0.209057,0.0184835
0.710526,8,0.0007785,0.007649,0.263816,0.021663,0.263561,0.157071,0.000778,0.00868,0.000699,0.0048415,0.011561,0.006784,0.012179,0.003688,0.00071,0.0055115
0.736842,8,0.2916585,0.0165885,0.3021125,0.0232385,0.3169425,0.1230585,0.2916565,0.0204775,0.483666,0.014908,0.0160215,0.009069,0.0371375,0.0653595,0.483661,0.019179
0.763158,8,0.398,0.013227,0.3435615,0.0251575,0.343952,0.1066905,0.3979995,0.01579,0.5434415,0.008956,0.0344,0.0124415,0.0293475,0.0814625,0.543442,0.010615
0.789474,8,0.495367,0.017881,0.3620765,0.02268,0.361045,0.0939025,0.4953685,0.021548,0.441673,0.011302,0.022646,0.0086035,0.01498,0.0672715,0.441677,0.0131825
0.815789,8,0.7898485,0.0238325,0.370641,0.027804,0.374894,0.0497685,0.7898485,0.0293325,0.2746305,0.013514,0.0171775,0.010534,0.004846,0.044455,0.274633,0.015429
0.842105,8,0.9778255,0.032718,0.3534255,0.032287,0.3775465,0.02205,0.9778265,0.041197,0.0179175,0.0152505,0.029888,0.010485,0.003247,0.007474,0.017931,0.017781
0.868421,8,0.955471,0.041435,0.356624,0.033482,0.3834655,0.0305465,0.955466,0.053079,0.037414,0.022303,0.02239,0.012099,0.007315,0.01182,0.0374325,0.0266725
0.894737,8,0.8689615,0.0613225,0.450275,0.032418,0.4714995,0.0484885,0.868967,0.0828245,0.120675,0.0310585,0.0213365,0.012684,0.021865,0.017564,0.120694,0.036445
0.921053,8,0.9786185,0.0291565,0.4788055,0.029429,0.497026,0.021642,0.9786145,0.03848,0.015834,0.012953,0.0252545,0.0111345,0.0030785,0.0069745,0.015854,0.015339
0.947368,8,0.988026,0.0237115,0.4965245,0.027533,0.499055,0.0162115,0.9880185,0.0305105,0.0079325,0.0117725,0.025013,0.010603,0.0018,0.0055305,0.0079585,0.0128565
0.973684,8,0.9834405,0.026065,0.491982,0.0278635,0.4989855,0.016684,0.983442,0.0341665,0.010953,0.0107105,0.0312945,0.0107895,0.0017245,0.00526,0.0109595,0.012432
1,8,0.984954,0.025084,0.5029455,0.026617,0.5003,0.0157355,0.984951,0.0327115,0.0125275,0.011701,0.0218255,0.009052,0.0015455,0.005419,0.012545,0.0140485
0.5,10,0.000408,0.005139,0.003053,0.011608,0.003859,0.023401,0.000408,0.005548,0.000434,0.004093,0.003043,0.006655,0.003227,0.010078,0.000442,0.004491
0.526316,10,0.000464,0.0055,0.007321,0.016915,0.008259,0.033001,0.000464,0.005941,0.000508,0.004321,0.007214,0.008277,0.007277,0.013601,0.000516,0.004751
0.552632,10,0.000379,0.004905,0.052859,0.02848,0.05358,0.076837,0.000379,0.005302,0.000393,0.003832,0.015163,0.010082,0.015184,0.010308,0.000403,0.004237
0.578947,10,0.000395,0.004955,0.097971,0.024729,0.098482,0.097969,0.000394,0.005369,0.000407,0.003842,0.012124,0.008965,0.012401,0.005898,0.000415,0.004258
0.605263,10,0.000428,0.005223,0.138991,0.02479,0.139224,0.112509,0.000428,0.005689,0.000436,0.003985,0.013994,0.008139,0.014259,0.005572,0.000445,0.004405
0.631579,10,0.00047,0.00546,0.171656,0.022872,0.171728,0.121713,0.00047,0.005922,0.000505,0.00422,0.012582,0.008381,0.013085,0.004665,0.000513,0.004649
0.657895,10,5e-04,0.005798,0.212223,0.021045,0.212018,0.131109,0.000499,0.006265,0.000529,0.004489,0.013014,0.008108,0.013434,0.004158,0.000537,0.004924
0.684211,10,0.000625,0.006593,0.243594,0.021136,0.243328,0.13733,0.000626,0.007162,0.000651,0.005002,0.018424,0.007639,0.018651,0.004673,0.000661,0.005438
0.710526,10,0.16493,0.01488,0.264365,0.021499,0.278459,0.121785,0.164934,0.018799,0.355115,0.020863,0.030182,0.00853,0.014862,0.044411,0.355124,0.029753
0.736842,10,0.099623,0.009183,0.301122,0.021924,0.303118,0.134432,0.099625,0.010178,0.3124,0.00783,0.014212,0.007627,0.011352,0.039251,0.312405,0.008879
0.763158,10,0.459581,0.037123,0.284833,0.028488,0.331152,0.09112,0.459588,0.051977,0.41694,0.032673,0.050322,0.013622,0.013987,0.05176,0.416943,0.042718
0.789474,10,0.286384,0.018324,0.3573,0.020206,0.364308,0.113814,0.286384,0.02158,0.459827,0.018789,0.016119,0.009107,0.024592,0.061103,0.459825,0.023192
0.815789,10,0.831993,0.036452,0.377793,0.025147,0.397112,0.038189,0.831987,0.045627,0.314989,0.025693,0.032047,0.009646,0.00666,0.043561,0.31499,0.032099
0.842105,10,0.875779,0.031907,0.389378,0.023079,0.401735,0.033796,0.875786,0.038034,0.308052,0.019739,0.025164,0.00933,0.003706,0.043329,0.308054,0.021382
0.868421,10,0.775123,0.035339,0.403557,0.020551,0.405458,0.048659,0.775122,0.040553,0.407517,0.023513,0.012255,0.007616,0.00566,0.056749,0.407517,0.026108
0.894737,10,0.888857,0.068046,0.397701,0.02739,0.414783,0.03616,0.888842,0.079445,0.10145,0.047075,0.022881,0.01065,0.012151,0.012739,0.101471,0.049061
0.921053,10,0.883263,0.052349,0.479189,0.024585,0.486301,0.034211,0.883251,0.065852,0.139308,0.030759,0.019177,0.010201,0.012592,0.015155,0.139324,0.034914
0.947368,10,0.977393,0.032619,0.489839,0.024075,0.497128,0.019839,0.977394,0.037969,0.022323,0.019378,0.022868,0.010285,0.003764,0.007627,0.022327,0.021237
0.973684,10,0.979682,0.029889,0.508504,0.021689,0.499303,0.017149,0.979679,0.035538,0.01778,0.016557,0.022014,0.008405,0.002756,0.006166,0.017798,0.017837
1,10,0.9853,0.026248,0.491367,0.021631,0.49938,0.015256,0.9853,0.030825,0.012856,0.015086,0.025803,0.009124,0.001878,0.005387,0.012871,0.016207
0.5,12,0.000373,0.004665,0.004752,0.013356,0.00558,0.025987,0.000373,0.004918,0.000424,0.004133,0.00478,0.007543,0.004883,0.011368,0.00043,0.004418
0.526316,12,0.000422,0.005031,0.008873,0.017702,0.009832,0.033833,0.000421,0.0053,0.000472,0.004312,0.007841,0.009712,0.007886,0.013769,0.000476,0.004584
0.552632,12,0.000337,0.004361,0.053393,0.022014,0.054136,0.069569,0.000336,0.0046,0.000375,0.00379,0.017854,0.008792,0.017831,0.010537,0.00038,0.004063
0.578947,12,0.000336,0.004347,0.10466,0.023775,0.105073,0.092373,0.000337,0.004598,0.000381,0.003841,0.015946,0.010332,0.016144,0.006736,0.000387,0.004129
0.605263,12,0.000388,0.004822,0.148656,0.024475,0.148794,0.106162,0.000388,0.005081,0.000437,0.004273,0.013711,0.009907,0.014058,0.005126,0.000443,0.004563
0.631579,12,0.000412,0.004966,0.181855,0.022177,0.181758,0.113884,0.000412,0.005238,0.000473,0.004329,0.018464,0.009129,0.018688,0.005251,0.000478,0.004619
0.657895,12,0.000502,0.005636,0.220608,0.02242,0.220333,0.122011,0.000502,0.005951,0.000578,0.004862,0.014917,0.009044,0.015267,0.004414,0.000584,0.005164
0.684211,12,0.084846,0.016729,0.195999,0.022174,0.249655,0.115747,0.084834,0.023532,0.180911,0.024328,0.095251,0.015396,0.014358,0.021011,0.18087,0.033558
0.710526,12,0.082298,0.013204,0.276085,0.022139,0.281723,0.123016,0.082304,0.014897,0.258265,0.022321,0.017642,0.011132,0.011323,0.026432,0.258285,0.026506
0.736842,12,0.062943,0.010911,0.301165,0.020304,0.309498,0.126532,0.062934,0.014281,0.196879,0.01481,0.027746,0.008744,0.016431,0.025991,0.196852,0.0234
0.763158,12,0.309627,0.021351,0.305671,0.021205,0.331651,0.09705,0.309625,0.028346,0.422179,0.022831,0.041854,0.010172,0.013163,0.052515,0.422177,0.032223
0.789474,12,0.409052,0.031029,0.334784,0.022859,0.353306,0.087727,0.409044,0.037438,0.455185,0.039778,0.027824,0.00987,0.014939,0.055716,0.455182,0.045652
0.815789,12,0.51852,0.050419,0.327621,0.026694,0.390065,0.066841,0.518531,0.066135,0.340786,0.038912,0.08418,0.012792,0.017188,0.042744,0.340795,0.043317
0.842105,12,0.645009,0.04471,0.366074,0.023543,0.406906,0.054485,0.645008,0.052855,0.418408,0.037937,0.052595,0.015346,0.011098,0.050254,0.418411,0.041605
0.868421,12,0.665232,0.037233,0.375907,0.023049,0.418661,0.053542,0.665218,0.045736,0.426414,0.026653,0.089025,0.014916,0.006218,0.051354,0.426419,0.030147
0.894737,12,0.780742,0.040602,0.410701,0.022103,0.424103,0.040564,0.780729,0.050142,0.327894,0.025131,0.02215,0.008688,0.007791,0.038957,0.327894,0.03003
0.921053,12,0.604226,0.064374,0.451445,0.026151,0.461226,0.057448,0.604206,0.081759,0.265657,0.040455,0.028739,0.011449,0.014389,0.031436,0.265671,0.042062
0.947368,12,0.962837,0.040345,0.49986,0.024192,0.495591,0.021461,0.962839,0.045405,0.040198,0.028899,0.018326,0.009489,0.00576,0.009327,0.040197,0.029904
0.973684,12,0.963275,0.035507,0.496462,0.020338,0.497782,0.019079,0.963269,0.041394,0.03727,0.022861,0.022299,0.008852,0.004416,0.007805,0.037291,0.023787
1,12,0.976667,0.028806,0.50453,0.019512,0.500147,0.016552,0.976661,0.033202,0.023092,0.016756,0.02097,0.009474,0.003171,0.006333,0.023104,0.018195
0.5,14,0.000357,0.004269,0.006206,0.012876,0.007101,0.026433,0.000358,0.004453,0.000439,0.00415,0.007069,0.007687,0.007165,0.01249,0.000445,0.004367
0.526316,14,0.000378,0.004489,0.012134,0.016991,0.013077,0.034692,0.000378,0.004663,0.00048,0.004412,0.012235,0.009863,0.012229,0.01561,0.000485,0.004629
0.552632,14,0.000319,0.004141,0.060152,0.023557,0.060814,0.069369,0.000319,0.004293,0.000389,0.004069,0.015663,0.010778,0.015748,0.008767,0.000392,0.004262
0.578947,14,0.000324,0.004077,0.106452,0.021375,0.106807,0.086324,0.000324,0.004237,0.000393,0.003983,0.015624,0.010323,0.015803,0.006094,0.000397,0.004178
0.605263,14,0.000345,0.004283,0.153543,0.021198,0.153589,0.099294,0.000345,0.004456,0.00042,0.004165,0.015783,0.008784,0.015952,0.004827,0.000425,0.004371
0.631579,14,0.000428,0.004905,0.191293,0.021574,0.191182,0.107813,0.000429,0.005089,0.000546,0.004815,0.016586,0.008891,0.016881,0.004713,0.000551,0.005028
0.657895,14,0.000452,0.005064,0.226876,0.019388,0.226507,0.114004,0.000453,0.005265,0.00057,0.004907,0.012604,0.008484,0.013069,0.003739,0.000574,0.005123
0.684211,14,0.087223,0.008901,0.250319,0.021787,0.255133,0.110223,0.087215,0.010501,0.27413,0.011961,0.018585,0.009599,0.017507,0.025798,0.274111,0.015838
0.710526,14,0.086962,0.010565,0.275076,0.019986,0.279209,0.112571,0.086964,0.011864,0.273221,0.016185,0.01555,0.008611,0.014439,0.028413,0.273228,0.01941
0.736842,14,0.14139,0.016995,0.297264,0.020332,0.309882,0.108801,0.141386,0.020588,0.301715,0.024929,0.02905,0.009013,0.017471,0.034187,0.301708,0.031043
0.763158,14,0.138871,0.020621,0.301302,0.023863,0.336165,0.10637,0.138851,0.027498,0.229027,0.02531,0.054119,0.01284,0.014113,0.034349,0.228993,0.033959
0.789474,14,0.267393,0.030945,0.320379,0.024413,0.361071,0.089784,0.267383,0.041575,0.298752,0.030129,0.044449,0.012087,0.014407,0.042016,0.298752,0.038104
0.815789,14,0.345037,0.050189,0.336089,0.023822,0.380126,0.081499,0.345031,0.059471,0.335274,0.04861,0.049313,0.011833,0.013013,0.04345,0.335274,0.052346
0.842105,14,0.459411,0.045055,0.359822,0.025656,0.403862,0.067046,0.459427,0.059377,0.330042,0.035868,0.050484,0.012366,0.01475,0.039125,0.330041,0.038041
0.868421,14,0.146736,0.020595,0.380464,0.019737,0.415406,0.108464,0.146729,0.027075,0.273818,0.024077,0.089175,0.012639,0.014238,0.039644,0.273819,0.030957
0.894737,14,0.342765,0.031684,0.39088,0.020284,0.434405,0.08588,0.342755,0.038964,0.419047,0.034545,0.108822,0.016733,0.009011,0.052112,0.419046,0.038089
0.921053,14,0.403703,0.03287,0.456253,0.019566,0.454986,0.084235,0.403695,0.038397,0.445725,0.034264,0.015553,0.009803,0.01263,0.052332,0.445716,0.038624
0.947368,14,0.282591,0.034607,0.469793,0.017213,0.474201,0.095543,0.282592,0.040771,0.386701,0.032148,0.01988,0.008239,0.013302,0.049435,0.386694,0.036709
0.973684,14,0.859637,0.032394,0.496514,0.02057,0.496011,0.031014,0.859657,0.0368,0.306138,0.020837,0.020917,0.009027,0.008294,0.036916,0.306139,0.022705
1,14,0.877731,0.033139,0.505952,0.016518,0.502085,0.027889,0.877736,0.036223,0.306892,0.020961,0.018583,0.007293,0.007701,0.037218,0.306895,0.021455
0.5,16,0.000373,0.004379,0.003197,0.011609,0.004091,0.021986,0.000373,0.004501,0.000496,0.004589,0.003438,0.008512,0.003644,0.01116,0.000501,0.004759
0.526316,16,0.000366,0.004249,0.019069,0.021619,0.019986,0.040782,0.000366,0.004373,0.000479,0.004469,0.017534,0.010832,0.017463,0.016805,0.000484,0.004636
0.552632,16,0.000282,0.00363,0.072876,0.024516,0.073356,0.070723,0.000282,0.003727,0.000386,0.004131,0.019854,0.01092,0.019813,0.009185,0.00039,0.004273
0.578947,16,0.00032,0.003927,0.110088,0.024088,0.110435,0.083023,0.00032,0.004034,0.000431,0.004305,0.018248,0.010311,0.018345,0.006854,0.000434,0.004451
0.605263,16,0.00034,0.00406,0.150968,0.021229,0.151014,0.092981,0.000341,0.00419,0.000453,0.004341,0.012288,0.009672,0.01266,0.004759,0.000457,0.00451
0.631579,16,0.000378,0.004384,0.186301,0.021625,0.186124,0.100505,0.000379,0.004514,0.000503,0.004652,0.016848,0.010687,0.017152,0.005194,0.000509,0.004825
0.657895,16,0.000447,0.004908,0.225338,0.019405,0.22491,0.10671,0.000448,0.005053,0.000596,0.005166,0.016871,0.009112,0.017111,0.004339,0.000601,0.005336
0.684211,16,0.000516,0.00539,0.253465,0.018269,0.2529,0.110614,0.000516,0.005537,0.000695,0.005646,0.013166,0.007832,0.013782,0.003805,0.000697,0.005809
