essentiality,group_size,avg_s,asd_s,avg_p,asd_p,avg_porp,asd_porp,avg_cord,asd_cord,sd_avg_s,sd_asd_s,sd_avg_p,sd_asd_p,sd_avg_porp,sd_asd_porp,sd_avg_cord,sd_asd_cord
0.631579,16,0.019794,0.009751,0.130379,0.017632,0.193006,0.097298,0.019794,0.013898,0.029129,0.009448,0.090551,0.011203,0.014402,0.008285,0.029133,0.012604
0.657895,16,0.048479,0.01213,0.058957,0.015456,0.220725,0.09403,0.048472,0.022462,0.032681,0.009579,0.086088,0.01174,0.0131,0.008427,0.032693,0.010996
0.684211,16,0.03336,0.012047,0.146669,0.020977,0.252307,0.101344,0.033365,0.019302,0.039207,0.009499,0.100873,0.013071,0.014885,0.010033,0.039211,0.011585
0.710526,16,0.057538,0.014424,0.081003,0.01864,0.284582,0.09679,0.057541,0.025635,0.037293,0.010816,0.087969,0.011264,0.022529,0.008717,0.0373,0.010744
0.736842,16,0.050356,0.01293,0.113781,0.028851,0.326028,0.096643,0.050355,0.024756,0.01146,0.009502,0.04742,0.014011,0.017141,0.005102,0.011481,0.006678
0.763158,16,0.055571,0.01662,0.13514,0.029918,0.348485,0.095247,0.05557,0.028051,0.011765,0.013003,0.070117,0.015167,0.013696,0.004966,0.011791,0.009665
0.789474,16,0.072892,0.017991,0.111958,0.031336,0.37481,0.089472,0.072896,0.03093,0.013026,0.012008,0.061059,0.015978,0.010132,0.004632,0.013059,0.008512
0.815789,16,0.092851,0.022735,0.080914,0.033652,0.391858,0.084091,0.092848,0.036171,0.014356,0.013641,0.048772,0.020911,0.013594,0.004364,0.014382,0.009839
0.842105,16,0.107505,0.025409,0.146934,0.039221,0.41368,0.080857,0.107507,0.039259,0.02752,0.015246,0.065554,0.021554,0.010325,0.006199,0.027549,0.01103
0.868421,16,0.113783,0.022604,0.178882,0.044638,0.424118,0.078539,0.113782,0.037515,0.025384,0.011432,0.070563,0.022492,0.008292,0.005524,0.025404,0.008321
0.894737,16,0.113902,0.030246,0.308889,0.047922,0.441732,0.079086,0.1139,0.04289,0.028231,0.015893,0.065277,0.020301,0.010985,0.006232,0.028251,0.012379
0.921053,16,0.127438,0.028707,0.392094,0.041384,0.457352,0.075237,0.127426,0.042689,0.025126,0.014008,0.050262,0.02135,0.007759,0.005078,0.025142,0.010514
0.947368,16,0.140072,0.028296,0.416984,0.033022,0.460853,0.07274,0.140064,0.04356,0.027743,0.014807,0.036545,0.01931,0.005974,0.005063,0.027779,0.010874
0.973684,16,0.114648,0.031693,0.446181,0.04161,0.472642,0.079298,0.114665,0.04396,0.024975,0.01585,0.039872,0.020796,0.013876,0.005647,0.025,0.012667
1,16,0.113767,0.028156,0.504175,0.036438,0.506152,0.07994,0.113777,0.041649,0.023295,0.016788,0.046446,0.019739,0.023059,0.004679,0.023337,0.013013
0.5,18,0.000643,0.005088,0.004098,0.012107,0.006207,0.026245,0.000643,0.005294,0.000823,0.005198,0.00399,0.008367,0.004787,0.012131,0.000827,0.005345
0.526316,18,0.001092,0.005764,0.014293,0.018607,0.018726,0.039677,0.001092,0.006185,0.001435,0.005564,0.017259,0.012608,0.016942,0.017248,0.001439,0.005717
0.552632,18,0.000909,0.004587,0.06947,0.023186,0.073796,0.068488,0.000909,0.004965,0.001569,0.004629,0.017959,0.012025,0.016433,0.008292,0.001571,0.004855
0.578947,18,0.000619,0.004771,0.109095,0.022561,0.11106,0.079529,0.000619,0.004989,0.000802,0.004841,0.016643,0.011036,0.016062,0.006755,0.000805,0.004999
0.605263,18,0.015907,0.007938,0.097676,0.019717,0.160388,0.087036,0.015909,0.011504,0.020215,0.007466,0.080784,0.01376,0.017318,0.007535,0.02022,0.009609
0.631579,18,0.017155,0.007908,0.121356,0.017919,0.197283,0.092969,0.017162,0.011735,0.023299,0.007466,0.096884,0.011281,0.011417,0.007547,0.023311,0.009805
0.657895,18,0.026446,0.008956,0.127437,0.017207,0.227534,0.094411,0.026445,0.014453,0.030205,0.008328,0.105016,0.012106,0.020489,0.00961,0.030209,0.010608
0.684211,18,0.049722,0.012516,0.08078,0.016731,0.25499,0.091412,0.049716,0.021168,0.035822,0.010715,0.104379,0.01256,0.01944,0.010159,0.035825,0.011584
0.710526,18,0.02375,0.00893,0.185985,0.023156,0.301197,0.098775,0.023753,0.015164,0.018193,0.0077,0.093626,0.011414,0.01445,0.008645,0.018207,0.007982
0.736842,18,0.034757,0.011987,0.16363,0.02732,0.320326,0.094969,0.034752,0.020015,0.013585,0.009776,0.070525,0.012286,0.015201,0.006457,0.013597,0.007779
0.763158,18,0.050072,0.01444,0.130711,0.025781,0.349432,0.090056,0.050071,0.023758,0.018674,0.011333,0.088638,0.01367,0.014975,0.007257,0.018693,0.009036
0.789474,18,0.054248,0.015995,0.171049,0.029929,0.373766,0.088143,0.054247,0.025453,0.011217,0.011573,0.063664,0.019091,0.01758,0.005032,0.011241,0.008738
0.815789,18,0.073223,0.018365,0.115531,0.029956,0.388298,0.081685,0.073216,0.029177,0.014329,0.013081,0.06182,0.017264,0.014375,0.004698,0.014356,0.009838
0.842105,18,0.084813,0.017076,0.152706,0.032686,0.412118,0.078453,0.08481,0.02917,0.025127,0.0105,0.090649,0.017579,0.009946,0.00691,0.025147,0.007422
0.868421,18,0.091722,0.020203,0.211297,0.048663,0.425575,0.076664,0.09172,0.031941,0.022647,0.011919,0.096175,0.032715,0.013848,0.006148,0.022667,0.008643
0.894737,18,0.105365,0.022601,0.290933,0.046742,0.440809,0.073312,0.105369,0.034696,0.022783,0.013212,0.100713,0.028234,0.015047,0.005052,0.022818,0.009575
0.921053,18,0.101028,0.02273,0.374449,0.036763,0.455425,0.073655,0.101014,0.034249,0.022346,0.011978,0.051269,0.021208,0.009412,0.005761,0.022376,0.00882
0.947368,18,0.10759,0.026517,0.42381,0.03356,0.462996,0.07252,0.107601,0.037671,0.023796,0.015206,0.044316,0.018506,0.007957,0.005119,0.023818,0.011766
0.973684,18,0.094184,0.021513,0.44805,0.035361,0.472306,0.076002,0.09418,0.03294,0.023159,0.012823,0.043309,0.019558,0.011782,0.005924,0.023178,0.009727
1,18,0.080326,0.023077,0.522284,0.029416,0.513134,0.079732,0.080336,0.032951,0.02004,0.014759,0.025928,0.016548,0.015075,0.005907,0.020071,0.011795
0.5,20,0.000612,0.004976,0.005223,0.012025,0.007236,0.026234,0.000613,0.005122,0.000835,0.005374,0.007034,0.008996,0.007479,0.013577,0.000838,0.005494
0.526316,20,0.000742,0.004846,0.025993,0.020342,0.029016,0.045467,0.000742,0.005058,0.001028,0.00518,0.021535,0.011814,0.020753,0.015139,0.001029,0.005315
0.552632,20,0.001046,0.004383,0.070893,0.021652,0.075431,0.065114,0.001047,0.004659,0.002279,0.004732,0.02819,0.011651,0.025554,0.010206,0.002282,0.005016
0.578947,20,0.000484,0.00447,0.118325,0.022204,0.119475,0.077665,0.000484,0.004591,0.000646,0.004947,0.024633,0.010727,0.024579,0.007927,0.000648,0.005054
0.605263,20,0.004303,0.005868,0.137585,0.020832,0.155382,0.084964,0.004305,0.006764,0.011265,0.006126,0.050402,0.012767,0.016628,0.006699,0.011274,0.007098
0.631579,20,0.009508,0.00657,0.155278,0.019453,0.193493,0.089946,0.00951,0.008395,0.019083,0.006929,0.083765,0.011063,0.02485,0.007754,0.019089,0.008576
0.657895,20,0.038234,0.011783,0.094032,0.013703,0.225226,0.087151,0.038235,0.017212,0.033548,0.010248,0.119206,0.011285,0.019015,0.01043,0.033552,0.011973
0.684211,20,0.026199,0.009502,0.131207,0.0201,0.256518,0.091368,0.0262,0.014636,0.025985,0.008332,0.095381,0.012394,0.016871,0.008037,0.025991,0.009046
0.710526,20,0.024308,0.009074,0.145805,0.021553,0.287089,0.092216,0.024306,0.014787,0.016693,0.008113,0.101164,0.012615,0.017476,0.007838,0.016697,0.007602
0.736842,20,0.024111,0.01036,0.194924,0.021177,0.322551,0.094865,0.024106,0.015161,0.022163,0.009295,0.12709,0.011755,0.013512,0.011076,0.022163,0.009431
0.763158,20,0.039987,0.012236,0.160309,0.026609,0.347557,0.087296,0.039994,0.019757,0.01529,0.010222,0.080439,0.0138,0.019365,0.006494,0.015303,0.008133
0.789474,20,0.049547,0.013576,0.157785,0.034391,0.371443,0.084443,0.049541,0.021849,0.019333,0.011183,0.095832,0.019095,0.019808,0.008144,0.01934,0.008755
0.815789,20,0.056183,0.013294,0.170601,0.033916,0.392316,0.08093,0.056182,0.022472,0.015544,0.010513,0.093509,0.021019,0.01277,0.006382,0.015562,0.007768
0.842105,20,0.062931,0.018485,0.203295,0.034098,0.406127,0.078824,0.062924,0.026628,0.019801,0.013188,0.091205,0.021387,0.01579,0.006325,0.019806,0.01057
0.868421,20,0.078328,0.016483,0.199925,0.038704,0.422364,0.074161,0.07833,0.026475,0.02599,0.010654,0.09951,0.021248,0.009872,0.008026,0.026003,0.007864
0.894737,20,0.077213,0.018233,0.308563,0.046391,0.440727,0.074081,0.077225,0.027647,0.021539,0.011968,0.090964,0.027838,0.01401,0.006802,0.021564,0.00906
0.921053,20,0.080643,0.020109,0.377294,0.036553,0.454053,0.073002,0.080638,0.029202,0.023605,0.01295,0.058878,0.020422,0.012001,0.006979,0.023614,0.009992
0.947368,20,0.077953,0.022364,0.427201,0.034037,0.464481,0.074467,0.077954,0.030546,0.027009,0.013899,0.035359,0.018129,0.009515,0.008173,0.027021,0.011494
0.973684,20,0.07047,0.018344,0.45176,0.031513,0.476288,0.07591,0.070473,0.027083,0.017778,0.011497,0.041615,0.017988,0.016351,0.005698,0.017795,0.008721
1,20,0.057209,0.017946,0.50082,0.031052,0.498675,0.080682,0.057202,0.025512,0.014339,0.011167,0.026989,0.016034,0.014052,0.004986,0.014351,0.008834
0.5,22,0.000488,0.004467,0.00629,0.011664,0.007822,0.025057,0.000488,0.004563,0.000668,0.005144,0.009219,0.009267,0.009389,0.013969,0.00067,0.005233
0.526316,22,0.000795,0.004845,0.023841,0.018634,0.027276,0.042492,0.000795,0.005015,0.001304,0.005445,0.02035,0.012641,0.020306,0.01602,0.001306,0.005585
0.552632,22,0.000818,0.004123,0.07234,0.023678,0.07623,0.064176,0.000819,0.004338,0.001607,0.004808,0.023079,0.013027,0.020205,0.009112,0.001611,0.004976
0.578947,22,0.000429,0.004085,0.12939,0.020918,0.130129,0.07675,0.000429,0.004169,0.000637,0.005014,0.017074,0.011732,0.01722,0.00629,0.00064,0.005112
0.605263,22,0.00093,0.004421,0.153571,0.020876,0.157669,0.081988,0.00093,0.004749,0.001413,0.004907,0.023678,0.011685,0.022666,0.00638,0.001414,0.004988
0.631579,22,0.011804,0.006643,0.137192,0.017204,0.19569,0.08511,0.011805,0.008824,0.018435,0.007001,0.086654,0.011565,0.016993,0.006871,0.018439,0.008272
0.657895,22,0.013724,0.006627,0.152303,0.016741,0.233185,0.088771,0.013725,0.009555,0.01879,0.006604,0.108703,0.010846,0.014011,0.008129,0.01879,0.007609
0.684211,22,0.027645,0.009763,0.151775,0.018452,0.257667,0.088458,0.027646,0.013624,0.033185,0.008857,0.122246,0.014109,0.019199,0.01082,0.033185,0.01033
0.710526,22,0.037251,0.010114,0.108407,0.022601,0.289588,0.084806,0.037254,0.016559,0.024246,0.008258,0.091915,0.015759,0.026393,0.007808,0.024259,0.007247
0.736842,22,0.025134,0.009437,0.175763,0.022067,0.323192,0.088977,0.025136,0.014244,0.019354,0.00832,0.126273,0.014128,0.017697,0.009998,0.019361,0.007969
0.763158,22,0.023282,0.010378,0.212731,0.022013,0.336169,0.090454,0.023285,0.014624,0.018963,0.009319,0.116492,0.014304,0.015257,0.010234,0.018971,0.009066
0.789474,22,0.028163,0.010138,0.230163,0.023472,0.366147,0.089005,0.028163,0.014939,0.023654,0.009008,0.128925,0.014988,0.016374,0.012653,0.023663,0.009041
0.815789,22,0.0495,0.011598,0.182466,0.02925,0.394109,0.077904,0.049499,0.019356,0.017433,0.009364,0.103744,0.018405,0.014254,0.007637,0.017444,0.007031
0.842105,22,0.062557,0.013703,0.174492,0.035027,0.408406,0.073385,0.062558,0.02197,0.018091,0.009755,0.093974,0.022385,0.013671,0.006591,0.018102,0.007254
0.868421,22,0.051624,0.015012,0.279587,0.03468,0.425678,0.077145,0.051633,0.021936,0.018494,0.01076,0.102274,0.017511,0.014346,0.007486,0.018505,0.008423
0.894737,22,0.062329,0.017103,0.308817,0.041004,0.439526,0.073654,0.06233,0.024448,0.020843,0.011821,0.093126,0.023629,0.01266,0.007798,0.02086,0.009159
0.921053,22,0.060994,0.020123,0.391719,0.033289,0.456467,0.073927,0.060995,0.026625,0.018072,0.013885,0.048199,0.019559,0.013547,0.006923,0.018087,0.011439
0.947368,22,0.060111,0.017394,0.400691,0.032076,0.460473,0.073355,0.060118,0.024455,0.015556,0.011857,0.039793,0.016697,0.010703,0.005409,0.015573,0.009322
0.973684,22,0.057471,0.016731,0.457814,0.031828,0.477399,0.074513,0.05747,0.023562,0.0139,0.010559,0.034356,0.018638,0.012501,0.005325,0.013912,0.008349
1,22,0.045576,0.016319,0.497071,0.027913,0.497349,0.07922,0.045575,0.022292,0.011504,0.011511,0.031341,0.015045,0.015526,0.004786,0.011528,0.00936
0.5,24,0.000495,0.004268,0.00815,0.013158,0.009888,0.02793,0.000495,0.004345,0.000724,0.005206,0.009494,0.010486,0.009781,0.014513,0.000725,0.005291
0.526316,24,0.000551,0.004192,0.028458,0.018565,0.030718,0.041945,0.000551,0.004312,0.000852,0.005436,0.02462,0.011696,0.024099,0.016294,0.000854,0.005509
0.552632,24,0.000768,0.004198,0.063254,0.021313,0.067857,0.058972,0.000769,0.004395,0.001351,0.00517,0.021699,0.01256,0.021283,0.010455,0.001353,0.005262
0.578947,24,0.00049,0.00424,0.12196,0.022942,0.123098,0.073123,0.00049,0.004332,0.000724,0.005301,0.022661,0.012451,0.022685,0.00741,0.000728,0.005377
0.605263,24,0.00246,0.00486,0.150199,0.020383,0.165876,0.080438,0.002462,0.005425,0.005964,0.005782,0.053853,0.01153,0.020178,0.006238,0.005967,0.006127
0.631579,24,0.007897,0.005752,0.149604,0.021095,0.200552,0.083408,0.007894,0.007399,0.012304,0.006137,0.080614,0.013468,0.019439,0.006579,0.012301,0.006814
0.657895,24,0.015046,0.006764,0.12836,0.01745,0.229609,0.083543,0.015047,0.00988,0.01619,0.007104,0.097839,0.012252,0.022291,0.007224,0.016194,0.007455
0.684211,24,0.014118,0.007079,0.16736,0.020607,0.264193,0.086615,0.014118,0.010073,0.012817,0.007122,0.083129,0.012407,0.02133,0.006803,0.01282,0.007187
0.710526,24,0.016313,0.008097,0.182179,0.023164,0.292689,0.087932,0.016308,0.011384,0.014064,0.007923,0.109941,0.016035,0.018389,0.008553,0.014062,0.007682
0.736842,24,0.012484,0.008094,0.24217,0.022497,0.315136,0.090183,0.012483,0.010585,0.013742,0.008414,0.092023,0.015231,0.019114,0.008728,0.013743,0.008424
0.763158,24,0.031751,0.010387,0.162835,0.020774,0.347223,0.081035,0.031749,0.015599,0.015697,0.009618,0.101069,0.014026,0.010915,0.008742,0.015703,0.008295
0.789474,24,0.028617,0.010655,0.218477,0.021383,0.364788,0.082775,0.028619,0.015464,0.017233,0.009657,0.117694,0.014316,0.013986,0.009438,0.017238,0.008266
0.815789,24,0.035783,0.012636,0.234134,0.029644,0.387957,0.07995,0.035786,0.017707,0.016946,0.011132,0.086444,0.018973,0.017986,0.009493,0.016958,0.00975
0.842105,24,0.043205,0.012226,0.241281,0.02895,0.409353,0.07611,0.043204,0.018139,0.018264,0.008945,0.108164,0.017673,0.012948,0.009276,0.018271,0.006944
0.868421,24,0.05195,0.013353,0.244126,0.030239,0.422634,0.072989,0.051951,0.019969,0.020886,0.011336,0.127537,0.01731,0.018175,0.009863,0.020901,0.009324
0.894737,24,0.049492,0.015044,0.327396,0.029986,0.438235,0.072548,0.049492,0.020953,0.014688,0.011074,0.061633,0.018763,0.011584,0.00614,0.0147,0.008917
0.921053,24,0.047339,0.01663,0.392809,0.034621,0.453664,0.074156,0.047336,0.021859,0.017837,0.011465,0.039391,0.020896,0.011799,0.007582,0.017842,0.009546
0.947368,24,0.049916,0.016164,0.420787,0.029859,0.463556,0.073468,0.049922,0.021746,0.024202,0.01233,0.045089,0.018612,0.013221,0.008731,0.024216,0.010523
0.973684,24,0.051998,0.017877,0.46576,0.030789,0.482971,0.072958,0.051992,0.023123,0.018816,0.011354,0.040183,0.020665,0.017124,0.007524,0.018825,0.009518
1,24,0.045373,0.016265,0.518394,0.026854,0.508984,0.074768,0.045365,0.021531,0.013242,0.012087,0.034587,0.017334,0.016023,0.005858,0.013248,0.010065
0.5,26,0.000585,0.003979,0.007589,0.011447,0.010281,0.025898,0.000584,0.004137,0.000853,0.00521,0.01057,0.00885,0.011505,0.014317,0.000854,0.00524
0.526316,26,0.000462,0.003868,0.027818,0.016426,0.029592,0.040346,0.000463,0.003938,0.000736,0.005118,0.019709,0.010748,0.019349,0.013623,0.000738,0.00519
0.552632,26,0.000564,0.003738,0.07786,0.023521,0.080692,0.061046,0.000564,0.003903,0.000864,0.004981,0.025501,0.011538,0.023837,0.008797,0.000866,0.00502
0.578947,26,0.000471,0.003808,0.129677,0.022586,0.130938,0.072133,0.000471,0.003897,0.000688,0.004955,0.021678,0.012982,0.021717,0.007084,0.000689,0.005001
0.605263,26,0.002804,0.004838,0.14097,0.017917,0.156201,0.075493,0.002805,0.005351,0.00693,0.006025,0.0513,0.012538,0.017002,0.006742,0.006933,0.006381
0.631579,26,0.008383,0.005773,0.149416,0.016799,0.196402,0.080133,0.008384,0.007205,0.014186,0.006617,0.085325,0.013198,0.018946,0.00789,0.01419,0.007252
0.657895,26,0.005197,0.005281,0.189229,0.019657,0.231406,0.084419,0.005198,0.006449,0.009093,0.006362,0.085847,0.012911,0.02015,0.006308,0.009096,0.006642
0.684211,26,0.014189,0.007054,0.174555,0.017586,0.261774,0.083961,0.014191,0.009247,0.019763,0.007469,0.111548,0.01248,0.022912,0.008011,0.019768,0.008134
0.710526,26,0.017726,0.008134,0.177067,0.019773,0.286149,0.083747,0.017726,0.011131,0.017663,0.008034,0.108153,0.012344,0.020927,0.008337,0.01767,0.007869
0.736842,26,0.020084,0.007759,0.173208,0.024086,0.313295,0.082134,0.020085,0.011635,0.012309,0.007673,0.101848,0.015503,0.017037,0.008189,0.012316,0.006685
0.763158,26,0.022058,0.009888,0.211009,0.025174,0.345364,0.083,0.022058,0.013113,0.018649,0.009086,0.119975,0.017909,0.018204,0.010688,0.018652,0.008775
0.789474,26,0.028578,0.010171,0.208386,0.025656,0.365755,0.079576,0.028583,0.01438,0.017223,0.00943,0.107246,0.017322,0.018043,0.010314,0.017231,0.008495
0.815789,26,0.023432,0.009523,0.271015,0.027341,0.384147,0.082183,0.023429,0.013063,0.016749,0.008606,0.106187,0.017498,0.015929,0.010458,0.016757,0.008134
0.842105,26,0.03502,0.012067,0.274262,0.028417,0.410923,0.076581,0.035021,0.016531,0.02077,0.010232,0.105185,0.022168,0.015292,0.011948,0.020777,0.009138
0.868421,26,0.02906,0.01184,0.339891,0.02489,0.426455,0.07828,0.02906,0.015723,0.0153,0.009875,0.072245,0.017018,0.013823,0.009692,0.015308,0.008767
0.894737,26,0.031526,0.014571,0.36329,0.028929,0.439666,0.079816,0.031527,0.018035,0.024307,0.011791,0.096851,0.02409,0.015329,0.013929,0.024321,0.010897
0.921053,26,0.036076,0.014492,0.403992,0.027238,0.454138,0.076088,0.036074,0.018431,0.021169,0.010594,0.050337,0.019346,0.015322,0.011868,0.021177,0.009377
0.947368,26,0.031288,0.014637,0.460955,0.028582,0.477402,0.078119,0.031288,0.018268,0.014867,0.010731,0.033925,0.018814,0.01626,0.009193,0.014871,0.009391
0.973684,26,0.037852,0.015067,0.470076,0.023949,0.482596,0.073932,0.037855,0.019192,0.012165,0.010155,0.032425,0.014647,0.013559,0.006151,0.012179,0.008508
1,26,0.038193,0.013354,0.519984,0.027996,0.50713,0.073351,0.038191,0.017972,0.010419,0.009459,0.036039,0.017846,0.017649,0.005712,0.010428,0.007604
0.5,28,0.000445,0.003982,0.00893,0.012071,0.010297,0.025178,0.000445,0.004026,0.000712,0.005411,0.012711,0.01036,0.012869,0.015337,0.000712,0.00546
0.526316,28,0.000681,0.004492,0.018531,0.015823,0.021456,0.034788,0.000682,0.004587,0.001065,0.005834,0.018081,0.012144,0.018952,0.01676,0.001068,0.005906
0.552632,28,0.000518,0.003598,0.080472,0.023025,0.083027,0.06012,0.000518,0.003727,8e-04,0.004785,0.021066,0.013251,0.021088,0.00917,0.000801,0.004814
0.578947,28,0.000531,0.003806,0.117554,0.021408,0.119358,0.067483,0.00053,0.003871,0.000927,0.005392,0.024345,0.011985,0.024214,0.007715,0.000928,0.005454
0.605263,28,0.003236,0.004951,0.141436,0.017511,0.163472,0.073741,0.003236,0.005583,0.006734,0.006196,0.053725,0.011031,0.022448,0.006423,0.006736,0.006447
0.631579,28,0.000555,0.004486,0.199634,0.018175,0.19999,0.079401,0.000555,0.004535,0.000901,0.005967,0.021886,0.012,0.021771,0.005395,0.000902,0.006025
0.657895,28,0.003276,0.005063,0.205288,0.021428,0.230565,0.082369,0.003276,0.005757,0.005909,0.006071,0.059195,0.013827,0.024526,0.006387,0.005911,0.006222
0.684211,28,0.011684,0.006253,0.179881,0.019621,0.264576,0.081442,0.011684,0.008362,0.014167,0.006753,0.106308,0.012783,0.023329,0.008033,0.014169,0.006841
0.710526,28,0.009279,0.006464,0.214986,0.018156,0.285347,0.083042,0.00928,0.008185,0.011764,0.007341,0.0974,0.012629,0.023738,0.007267,0.011768,0.007403
0.736842,28,0.008542,0.007519,0.269716,0.020626,0.321088,0.085485,0.008543,0.009057,0.009846,0.007815,0.075307,0.012537,0.018304,0.007525,0.009851,0.007671
0.763158,28,0.01697,0.008233,0.232896,0.020957,0.341949,0.081749,0.016973,0.010902,0.015103,0.008503,0.108639,0.014265,0.017635,0.009861,0.015109,0.008225
0.789474,28,0.019091,0.008558,0.252418,0.024713,0.366059,0.081471,0.019094,0.011224,0.01838,0.008363,0.123079,0.018842,0.016009,0.011644,0.018384,0.008239
0.815789,28,0.012894,0.009008,0.320221,0.017417,0.379605,0.084932,0.012891,0.010846,0.01453,0.008874,0.081348,0.012429,0.016011,0.01055,0.014529,0.008717
0.842105,28,0.022172,0.009091,0.308337,0.027496,0.402441,0.079334,0.022172,0.012352,0.01608,0.008009,0.089228,0.021394,0.015706,0.010475,0.016083,0.00729
0.868421,28,0.027158,0.011852,0.34517,0.025602,0.429088,0.076948,0.027155,0.014982,0.01919,0.009564,0.082732,0.018248,0.015233,0.012726,0.019194,0.008821
0.894737,28,0.020997,0.009787,0.382475,0.022564,0.439833,0.081017,0.020996,0.012534,0.020817,0.009212,0.090081,0.016151,0.015336,0.01367,0.020817,0.008815
0.921053,28,0.029847,0.013444,0.409718,0.03226,0.456693,0.075631,0.02985,0.016596,0.017682,0.01031,0.056031,0.023881,0.014054,0.011405,0.017687,0.00929
0.947368,28,0.028808,0.013864,0.449624,0.025315,0.472605,0.075439,0.028818,0.016951,0.013736,0.010262,0.043279,0.020648,0.018669,0.009491,0.013748,0.009056
0.973684,28,0.033379,0.012565,0.466806,0.024687,0.481539,0.071874,0.033383,0.01648,0.011399,0.009433,0.029773,0.017329,0.014798,0.006758,0.01141,0.007696
1,28,0.026866,0.012942,0.503237,0.021022,0.499793,0.075707,0.026865,0.016037,0.012387,0.009559,0.0245,0.013373,0.013372,0.008184,0.012391,0.008392
0.5,30,0.000452,0.003685,0.006052,0.010928,0.007768,0.022935,0.000451,0.003734,0.000732,0.005197,0.007895,0.010324,0.008508,0.014532,0.000733,0.005239
0.526316,30,0.000613,0.003523,0.027273,0.01803,0.030732,0.038364,0.000613,0.003684,0.000893,0.004792,0.027021,0.014801,0.02594,0.017764,0.000894,0.004805
0.552632,30,0.000471,0.003412,0.075893,0.021707,0.078256,0.056989,0.000471,0.003517,0.000736,0.004897,0.024066,0.013903,0.022469,0.009582,0.000737,0.004921
0.578947,30,0.000656,0.003796,0.121471,0.019225,0.12484,0.065715,0.000656,0.003926,0.001051,0.005241,0.02692,0.012435,0.027608,0.008038,0.001053,0.005285
0.605263,30,0.000478,0.003961,0.162666,0.020365,0.163076,0.072568,0.000478,0.004,0.00082,0.005796,0.023377,0.013486,0.023441,0.006509,0.000821,0.005842
0.631579,30,0.007895,0.005277,0.138893,0.018836,0.189334,0.07471,0.007896,0.006492,0.012003,0.006651,0.093301,0.014059,0.024119,0.008298,0.012005,0.007067
0.657895,30,0.012018,0.005723,0.146301,0.017528,0.222765,0.076138,0.012018,0.00762,0.015289,0.006803,0.111968,0.013305,0.026058,0.008927,0.01529,0.007097
0.684211,30,0.006031,0.005496,0.221006,0.019244,0.271124,0.081652,0.006033,0.006629,0.009185,0.006331,0.089205,0.013887,0.018968,0.006668,0.009188,0.006434
0.710526,30,0.011731,0.005503,0.187846,0.018518,0.291623,0.079135,0.011731,0.007724,0.011495,0.006364,0.117923,0.012443,0.016612,0.008216,0.011498,0.006297
0.736842,30,0.008902,0.006322,0.256457,0.016852,0.317524,0.081462,0.0089,0.007939,0.010393,0.007301,0.080348,0.011269,0.01472,0.007686,0.010394,0.007192
0.763158,30,0.012192,0.006682,0.252808,0.020072,0.341142,0.081632,0.012191,0.00856,0.015018,0.007384,0.121238,0.01434,0.019205,0.010257,0.015021,0.007432
0.789474,30,0.022027,0.008367,0.225723,0.023187,0.364487,0.075474,0.022031,0.011538,0.015556,0.008418,0.111564,0.01696,0.018691,0.009809,0.01556,0.007626
0.815789,30,0.015068,0.008501,0.309624,0.021956,0.388732,0.081062,0.015066,0.010431,0.016184,0.008333,0.111623,0.014402,0.016207,0.011377,0.016183,0.008208
0.842105,30,0.011795,0.009899,0.364345,0.018672,0.404187,0.082596,0.011795,0.011365,0.011188,0.009367,0.051502,0.012989,0.015597,0.008956,0.011191,0.009138
0.868421,30,0.011816,0.009063,0.389247,0.021293,0.423977,0.083215,0.011817,0.010592,0.012451,0.008536,0.056693,0.016448,0.015354,0.010151,0.012455,0.008382
0.894737,30,0.018516,0.010546,0.400402,0.022947,0.439865,0.078561,0.018517,0.012774,0.015714,0.008949,0.051846,0.017395,0.01613,0.010932,0.015719,0.008412
0.921053,30,0.024277,0.013777,0.420927,0.023832,0.458162,0.075607,0.024277,0.015998,0.01692,0.010682,0.048322,0.01842,0.013323,0.012076,0.016922,0.010117
0.947368,30,0.024508,0.011834,0.445243,0.024126,0.475044,0.07423,0.02451,0.014626,0.014356,0.009348,0.06461,0.018141,0.022653,0.00962,0.01436,0.008215
0.973684,30,0.023355,0.012446,0.477146,0.021835,0.484701,0.074875,0.023355,0.014932,0.012928,0.009635,0.029032,0.015324,0.014575,0.009418,0.01293,0.008762
1,30,0.020583,0.011603,0.514546,0.019205,0.506609,0.07621,0.020582,0.013958,0.012066,0.008842,0.024335,0.015036,0.013571,0.0082,0.012071,0.007984
0.5,32,0.000485,0.003797,0.00574,0.011196,0.007516,0.022584,0.000485,0.003837,0.000818,0.005475,0.007989,0.011712,0.008858,0.015797,0.000819,0.005519
0.526316,32,0.000405,0.00339,0.036638,0.016148,0.03844,0.040456,0.000405,0.003432,0.000679,0.004972,0.026929,0.011667,0.026554,0.015287,0.00068,0.005006
0.552632,32,0.001523,0.003982,0.0715,0.017683,0.082541,0.056331,0.001522,0.004231,0.003055,0.005556,0.032314,0.014361,0.021285,0.009588,0.003055,0.005682
0.578947,32,0.001593,0.003706,0.110719,0.01914,0.124428,0.064178,0.001592,0.004042,0.003209,0.005134,0.050272,0.015135,0.031148,0.008899,0.003208,0.005219
