0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
0,0,0,0,6.3002
