T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
540	0.136719	0.41553	0.207607	0.430261	0.252968	0.270957	0.168764	0.387168	0.077903	0.28337
550	0.139759	0.43091	0.210208	0.43654	0.25377	0.277038	0.168243	0.394266	0.074962	0.286976
560	0.14086	0.454042	0.20897	0.432833	0.254724	0.285859	0.167097	0.396259	0.073118	0.296163
570	0.139066	0.469299	0.217751	0.431373	0.265655	0.295781	0.165074	0.402105	0.070285	0.305261
580	0.137888	0.483847	0.217396	0.431115	0.258136	0.284946	0.167602	0.403708	0.070646	0.300373
590	0.134385	0.492034	0.209915	0.432445	0.262664	0.306016	0.169811	0.402482	0.07452	0.299732
600	0.13192	0.499931	0.208601	0.427209	0.265345	0.317034	0.167722	0.401335	0.07566	0.297064
610	0.1294	0.505737	0.210305	0.430555	0.267277	0.335417	0.169298	0.39877	0.084558	0.299489
620	0.130669	0.506205	0.224693	0.429215	0.259356	0.34445	0.169074	0.406803	0.0863	0.293638
630	0.128678	0.506917	0.231713	0.425998	0.263296	0.346023	0.169384	0.402647	0.086081	0.294931
640	0.129338	0.50841	0.233817	0.42568	0.270786	0.360099	0.171414	0.415394	0.086666	0.298297
650	0.12691	0.507613	0.243891	0.425328	0.263898	0.360603	0.166445	0.416885	0.091525	0.309991
660	0.125123	0.509843	0.243566	0.424805	0.266917	0.37464	0.167156	0.429918	0.094458	0.311557
670	0.126895	0.511988	0.253022	0.424633	0.270385	0.376618	0.164786	0.433784	0.097895	0.316382
680	0.132105	0.514525	0.259723	0.42516	0.25242	0.386241	0.163868	0.435066	0.101176	0.318588
690	0.130428	0.514213	0.276766	0.426692	0.259546	0.399647	0.166431	0.436141	0.099442	0.326446
700	0.128653	0.511586	0.27116	0.425236	0.253946	0.403981	0.167757	0.447338	0.098749	0.335625
710	0.13249	0.514443	0.285097	0.425612	0.258029	0.405426	0.165953	0.457482	0.103928	0.340116
720	0.134594	0.517519	0.291665	0.422991	0.256761	0.407586	0.162051	0.458091	0.105933	0.361159
730	0.133202	0.51642	0.29932	0.421746	0.251352	0.408549	0.167361	0.467183	0.116462	0.366511
740	0.132003	0.517479	0.307673	0.422481	0.261622	0.408685	0.168768	0.474432	0.116063	0.381388
750	0.134054	0.521342	0.312552	0.421219	0.263761	0.408367	0.165716	0.472153	0.119108	0.397901
760	0.132047	0.522787	0.322373	0.419094	0.268827	0.407494	0.164787	0.47514	0.123259	0.419003
770	0.13586	0.519815	0.328957	0.421014	0.27575	0.406985	0.168821	0.483878	0.12494	0.427621
780	0.13266	0.513002	0.334889	0.422866	0.281028	0.406841	0.172594	0.490535	0.12831	0.437811
790	0.134468	0.512514	0.345817	0.421819	0.287006	0.40709	0.170994	0.489916	0.127058	0.443143
800	0.139357	0.511814	0.350952	0.422905	0.2908	0.406889	0.167055	0.500086	0.125334	0.452152
810	0.137096	0.517317	0.354147	0.426198	0.292651	0.40656	0.1697	0.507706	0.117747	0.448779
